,ID,COUNTRY,HOSPITAL ID,HOSPITAL NAME,ADDRESS,NEIGHBORHOOD,CITY,STATE,ZIP,AREA,TELEPHONE,EXTENTION,EMAIL,AFFILIATION,NATURE OF ESTABLISHMENT,WEBSITE,TYPE OF ESTABLISHMENT,LEVEL OF CARE,VENTILATORS,BEDS TO VENTILATORS RATIO,LINEAR REGRESSION MODELING,google_search,lat_long,lat,long,
614,14489,Mexico,HGIST000106,HOSPITAL GENERAL DOCTORA COLUMBA RIVERO OSORIO,"CARRETERA MEXICO PACHUCA KM. 86.5 S/N, RIO NAUTLA LB",ISSSTE,PACHUCA DE SOTO,HIDALGO,,771,"{7113370,7113133}",{28104},JSOLARESG@HOTMAIL.COM,ISSSTE,Public,None,Hospital - General,2 - General Hospital,25,6.64,0.78,HOSPITAL GENERAL DOCTORA COLUMBA RIVERO OSORIO PACHUCA DE SOTO HIDALGO MEXICO,"(20.073212, -98.7769845)",20.073212,-98.7769845,
615,13830,Mexico,TLSSA001142,HOSPITAL GENERAL TLAXCALA DE XICOHTENCATL,JARDIN DE LA CORREGIDORA S/N,CENTRO,TLAXCALA DE XICOHTENCATL,TLAXCALA,90000,246,{4620030},,HOSPITALGRALTLAX@HOTMAIL.COM,IMSS-OPORTUNIDADES,Public,None,Hospital - General,2 - General Hospital,25,6.56,0.61,HOSPITAL GENERAL TLAXCALA DE XICOHTENCATL TLAXCALA DE XICOHTENCATL TLAXCALA MEXICO,"(19.3186093, -98.2439012)",19.3186093,-98.2439012,
616,15639,Mexico,DFSSA002993,HOSPITAL MATERNO PEDIATRICO XOCHIMILCO,PROLONGACION 16 DE SEPTIEMBRE Y CALZADA NATIVITAS S/N,BARRIO XALTOCAN,XOCHIMILCO,CDMX,16090,55,{56764993},,ANTONIO.ALBARRAN@YAHOO.COM.MX,SSA,Public,,Hospital - General,1 - Primary Care,25,4.12,0.62,HOSPITAL MATERNO PEDIATRICO XOCHIMILCO XOCHIMILCO CDMX MEXICO,"(19.2543757, -99.1046433)",19.2543757,-99.1046433,
617,13029,Mexico,GTSSA017414,HOSPITAL GENERAL ACAMBARO MIGUEL HIDALGO,BOULEVARD BICENTENARIO 20,LAS TRANCAS,ACAMBARO,GUANAJUATO,38737,417,{1722748},,HG_ACAMBARO@GUANAJUATO.GOB.MX,SSA,Public,None,Hospital - General,2 - General Hospital,25,3.84,0.45,HOSPITAL GENERAL ACAMBARO MIGUEL HIDALGO ACAMBARO GUANAJUATO MEXICO,"(20.0476324, -100.751068)",20.0476324,-100.751068,
618,13959,Mexico,CHSSA018444,HOSPITAL GENERAL PARRAL,NIÑOS HEROES KM 3 602 INTERIOR,ALMANSEÑA,HIDALGO DEL PARRAL,CHIHUAHUA,33827,627,{5220450},,,Private,Private,,Clinic,2 - General Hospital,25,3.52,0.37,HOSPITAL GENERAL PARRAL HIDALGO DEL PARRAL CHIHUAHUA MEXICO,"(26.9473625, -105.7170766)",26.9473625,-105.7170766,
619,14122,Mexico,CHSSA000565,HOSPITAL DE GINECOBSTETRICIA DE CUAUHTEMOC,BELISARIO CHAVEZ S/N,DUBLAND,CIUDAD CUAUHTEMOC,CHIHUAHUA,31530,625,{5821499},,GINECOLOGIACM@HOTMAIL.COM,Gobierno Municipal,Public,None,Hospital - General,2 - General Hospital,25,2.64,0.28,HOSPITAL DE GINECOBSTETRICIA DE CUAUHTEMOC CIUDAD CUAUHTEMOC CHIHUAHUA MEXICO,"(28.4272059, -106.8710484)",28.4272059,-106.8710484,
620,15103,Mexico,TSSMP000742,SOCIEDAD MEDICA HOSPITAL ESPERANZA REYNOSA SA DE CV,VERACRUZ 542 ORIENTE,RODRIGUEZ,REYNOSA,TAMAULIPAS,88630,899,{9227710},,HOSPITALESPERANZA91@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,25,1.52,0.25,SOCIEDAD MEDICA HOSPITAL ESPERANZA REYNOSA SA DE CV REYNOSA TAMAULIPAS MEXICO,"(26.0829092, -98.280125)",26.0829092,-98.280125,
621,13386,Mexico,MSSMP000626,HOSPITAL INOVAMED,CUAUHTEMOC ESQUINA 5 DE MAYO 305,LOMAS DE LA SELVA,CUERNAVACA,MORELOS,62270,777,{3112482},,RUBIO@HOSPITALINOVAMED.COM.MX,Private,Private,,,,25,1.12,0.3,HOSPITAL INOVAMED CUERNAVACA MORELOS MEXICO,"(18.9219919, -99.21138169999999)",18.9219919,-99.2113817,
622,13717,Mexico,CHIMS000136,HOSPITAL GENERAL REGIONAL 1 CHIHUAHUA,AVENIDA UNIVERSIDAD Y GARCIA CONDE S/N,SECTOR 5,CHIHUAHUA,CHIHUAHUA,31000,614,{4132627},,NORMA.GRIMALDO@IMSS.COM.MX,IMSS,Public,None,Hospital - Specialized,4 - Specialized Hospital with Transplant,24,17.54,1.61,HOSPITAL GENERAL REGIONAL 1 CHIHUAHUA CHIHUAHUA CHIHUAHUA MEXICO,"(28.6435999, -106.0785302)",28.6435999,-106.0785302,
623,14085,Mexico,BCIMS000122,HOSPITAL GENERAL DE ZONA 30 MEXICALI,AVENIDA LERDO Y CALLE F S/N,NUEVA,MEXICALI,BAJA CALIFORNIA,21100,686,{5555170},,,IMSS,Public,,Hospital - General,2 - General Hospital,24,10.58,0.97,HOSPITAL GENERAL DE ZONA 30 MEXICALI MEXICALI BAJA CALIFORNIA MEXICO,"(32.661701, -115.4677248)",32.661701,-115.4677248,
624,12975,Mexico,TSSSA018292,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA,LIBRAMIENTO GUADALUPE VICTORIA S/N,AREA DE PAJARITOS,CIUDAD VICTORIA,TAMAULIPAS,87087,834,{1536100},,ANA.ORTIZHRAEV@GMAIL.COM,SSA,Public,WWW.HRAEV.SALUD.GOB.MX,Hospital - Specialized,4 - Specialized Hospital with Transplant,24,7.88,0.94,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA CIUDAD VICTORIA TAMAULIPAS MEXICO,"(23.7621021, -99.1073103)",23.7621021,-99.1073103,
625,13448,Mexico,TCSSA001076,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER,AVENIDA GREGORIO MENDEZ MAGANA 2838,TAMULTE DE LAS BARRANCAS,VILLAHERMOSA,TABASCO,86150,993,"{3154366,3109000}",{72002},MATEREHC@HOTMAIL.COM,SSA,Public,WWW.HMUJERTAB.GOB.MX,Hospital - Specialized,3 - Specialized Hospital,24,7.08,0.51,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA MUJER VILLAHERMOSA TABASCO MEXICO,"(17.976627, -92.95335)",17.976627,-92.95335,
626,13725,Mexico,CLSSA002734,HOSPITAL GENERAL DE SALTILLO,FRAY LANDIN S/N,NUEVO CENTRO METROPOLITANO DE SALTILLO,SALTILLO,COAHUILA DE ZARAGOZA,25020,844,"{4148359,4205420}",,,SSA,Public,None,Hospital - Specialized,3 - Specialized Hospital,24,6.12,0.58,HOSPITAL GENERAL DE SALTILLO SALTILLO COAHUILA DE ZARAGOZA MEXICO,"(25.4174279, -101.0079283)",25.4174279,-101.0079283,
627,15366,Mexico,JCSMP000733,HOSPITAL PEDRO LOZA  S.A. DE C.V.,ESTEBAN LOERA 138,SAN FELIPE,GUADALAJARA,JALISCO,44380,33,{36171714},,LOPEZGARCIAM212@GMAIL.COM,Private,Private,None,Clinic,3 - Specialized Hospital,24,1.08,0.09,HOSPITAL PEDRO LOZA  S.A. DE C.V. GUADALAJARA JALISCO MEXICO,"(20.6718009, -103.3249696)",20.6718009,-103.3249696,
628,15120,Mexico,YNIMS000095,HOSPITAL GENERAL REGIONAL 12 BENITO JUAREZ,AVENIDA COLON CON ITZAEZ S/N,GARCIA GINERES,MERIDA,YUCATAN,97070,999,"{9250831,9250866}",{6316},VICTOR.ALDACO@IMSS.GOB.MX,IMSS,Public,,Hospital - General,2 - General Hospital,23,13.61,1.17,HOSPITAL GENERAL REGIONAL 12 BENITO JUAREZ MERIDA YUCATAN MEXICO,"(20.9881939, -89.6402422)",20.9881939,-89.6402422,
629,12945,Mexico,DGSSA017872,HOSPITAL GENERAL 450 DURANGO,BOULEVARD JOSE MARIA PATONI 403,EL CIPRES,DURANGO,DURANGO,34217,618,"{1373311,1373365}",,A_CORTEZ81@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,23,10.3,1.13,HOSPITAL GENERAL 450 DURANGO DURANGO DURANGO MEXICO,"(24.0563788, -104.6414429)",24.0563788,-104.6414429,
630,15429,Mexico,MCSSA001011,HOSPITAL GENERAL DOCTOR SALVADOR GONZALEZ HERREJON,BOULEVARD ADOLFO LOPEZ MATEOS ESQUINA MONTESOL S/N,EL POTRERO,ATIZAPAN DE ZARAGOZA,CDMX,52975,57,{50770090},,ISEM_HGA@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,23,8.7,0.97,HOSPITAL GENERAL DOCTOR SALVADOR GONZALEZ HERREJON ATIZAPAN DE ZARAGOZA CDMX MEXICO,"(19.5462206, -99.2375127)",19.5462206,-99.2375127,
631,14832,Mexico,TSIMS000211,HOSPITAL GENERAL DE ZONA 13 MATAMOROS,SEXTA OCAMPO Y MINA 800,ZONA CENTRO,MATAMOROS,TAMAULIPAS,87300,868,{8122391},,GERARDO.RENTERIA@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,23,8.26,0.76,HOSPITAL GENERAL DE ZONA 13 MATAMOROS MATAMOROS TAMAULIPAS MEXICO,"(25.8723147, -97.5035659)",25.8723147,-97.5035659,
632,14515,Mexico,CLSSA001614,HOSPITAL GENERAL TORREON,DOCTOR Y GENERAL JOSE MARIA RODRIGUEZ S/N,VILLAS DEL SOL,TORREON,COAHUILA DE ZARAGOZA,27067,871,"{7643449,3316071067}",,DIRECCION_HOSPITORREON@HOTMAIL.COM,SSA,Public,None,Hospital - Specialized,3 - Specialized Hospital,23,7.61,0.95,HOSPITAL GENERAL TORREON TORREON COAHUILA DE ZARAGOZA MEXICO,"(25.5322586, -103.325201)",25.5322586,-103.325201,
633,13667,Mexico,PLSSA003663,HOSPITAL GENERAL TEHUACAN,19 PONIENTE 3800,EL RIEGO,TEHUACAN,PUEBLA,75764,238,{3826057},,HG.TEHUACAN.J10@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,23,6.96,0.74,HOSPITAL GENERAL TEHUACAN TEHUACAN PUEBLA MEXICO,"(18.4479194, -97.41949199999999)",18.4479194,-97.419492,
634,13836,Mexico,TLIMS000136,HOSPITAL GENERAL DE ZONA 1 TLAXCALA,AVENIDA UNIVERSIDAD S/N,LA LOMA XICOHTENCATL,XICOHTENCATL,TLAXCALA,90070,246,"{4623400,4623424}",,MARTIN.CORDOVA@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,23,5.26,0.47,HOSPITAL GENERAL DE ZONA 1 TLAXCALA XICOHTENCATL TLAXCALA MEXICO,"(19.2984503, -98.2470434)",19.2984503,-98.2470434,
635,15026,Mexico,QRSSA001044,HOSPITAL GENERAL DE CANCUN DR. JESUS KUMATE RODRIGUEZ,ANDADOR 5 ENTRE CALLES 12 Y 13 SUPERMANZANA 65,PUERTO JUAREZ,BENITO JUAREZ,QUINTANA ROO,77500,998,{8842666},,HOSPITALGENERALCANCUN@HOTMAIL.COM,SSA,Public,,Hospital - General,,23,5.22,0.72,HOSPITAL GENERAL DE CANCUN DR. JESUS KUMATE RODRIGUEZ BENITO JUAREZ QUINTANA ROO MEXICO,"(21.1961633, -86.8763503)",21.1961633,-86.8763503,
636,14822,Mexico,SPSSA001102,HOSPITAL CENTRAL DOCTOR IGNACIO MORONES PRIETO,VENUSTIANO CARRANZA 2395,CIUDAD,SAN LUIS POTOSI,SAN LUIS POTOSI,78240,444,"{8342700,8112597}",,HCADMON@PRODIGY.NET.MX,SSA,Public,WWW.HOSPITALCENTRAL.GOB.MX,Hospital - Specialized,4 - Specialized Hospital with Transplant,22,18.27,1.32,HOSPITAL CENTRAL DOCTOR IGNACIO MORONES PRIETO SAN LUIS POTOSI SAN LUIS POTOSI MEXICO,"(22.147831, -101.014596)",22.147831,-101.014596,
637,15415,Mexico,JCIMS000366,HOSPITAL GENERAL REGIONAL 45 GUADALAJARA,SAN FELIPE 1014,SECTOR HIDALGO VILLASENOR,GUADALAJARA,JALISCO,44100,33,"{38251822,38250700}",,,IMSS,Public,None,Hospital - General,2 - General Hospital,22,16.5,1.46,HOSPITAL GENERAL REGIONAL 45 GUADALAJARA GUADALAJARA JALISCO MEXICO,"(20.6796886, -103.3607706)",20.6796886,-103.3607706,
638,15585,Mexico,DFIMS000522,HOSPITAL GENERAL DE ZONA 1A VENADOS,MUNICIPIO LIBRE ENTRE VERTIZ Y DIVISION DEL NORTE 270,PORTALES,BENITO JUAREZ,CDMX,3300,55,{56051015},,,IMSS,Public,,Hospital - General,,22,15.09,1.36,HOSPITAL GENERAL DE ZONA 1A VENADOS BENITO JUAREZ CDMX MEXICO,"(19.3699784, -99.15569819999999)",19.3699784,-99.1556982,
639,12860,Mexico,MSSSA000454,HOSPITAL DEL NINO MORELENSE,AVENIDA DE LA SALUD 1,BENITO JUAREZ,EMILIANO ZAPATA,MORELOS,62765,777,"{1010250,3621170}",,MPIEDRAGIL@HNM.ORG.MX,SSA,Public,WWW.HNM.ORG.MX,Hospital - Specialized,3 - Specialized Hospital,22,13.68,1,HOSPITAL DEL NINO MORELENSE EMILIANO ZAPATA MORELOS MEXICO,"(18.8444942, -99.20195509999999)",18.8444942,-99.2019551,
640,15236,Mexico,BCIMS000262,HOSPITAL GENERAL REGIONAL 20 TIJUANA,BOULEVARD GUSTAVO DIAZ ORDAZ Y AVENIDA LAZARO CARDENAS S/N,LA MESA,TIJUANA,BAJA CALIFORNIA,22450,664,"{9729866,6296350}",,FAROUK.FERREZ@IMSS.GOB.MX,IMSS,Public,,Hospital - General,2 - General Hospital,22,13.64,1.16,HOSPITAL GENERAL REGIONAL 20 TIJUANA TIJUANA BAJA CALIFORNIA MEXICO,"(32.4988008, -116.9655947)",32.4988008,-116.9655947,
641,14064,Mexico,PLSME000341,HOSPITAL DE ESPECIALIDADES,VENUSTIANO CARRANZA JUNTA AUXILIAR SAN BALTAZAR 810,SAN BALTAZAR,PUEBLA,PUEBLA,72550,222,{5510200},"{1301,1112,1148,1160}",DIRECCION.MEDICAISSSTEP@GMAIL.COM,Public,Public,WWW.ISSSTEP.PUE.GOB.MX,Hospital - General,2 - General Hospital,22,10.86,0.97,HOSPITAL DE ESPECIALIDADES PUEBLA PUEBLA MEXICO,"(19.0231256, -98.2022932)",19.0231256,-98.2022932,
642,13575,Mexico,SLSMP000406,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. RODOLFO NIETO PADRON,AVENIDA CORONEL GREGORIO MENDEZ MAGAÑA 2832,,CENTRO,TABASCO,86150,993,{3511090},,,SSA,Public,,Hospital - General,,22,10.18,1.03,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. RODOLFO NIETO PADRON CENTRO TABASCO MEXICO,"(17.9786931, -92.9522267)",17.9786931,-92.9522267,
643,13385,Mexico,MSSSA000466,HOSPITAL GENERAL DE CUERNAVACA DR. JOSE G. PARRES,AVENIDA DOMINGO DIEZ ESQUINA DR. GOMEZ AZCARATE S/N,LOMAS DE LA SELVA,CUERNAVACA,MORELOS,62270,777,{3112262},,JOSE.PARRESDIR@YAHOO.COM,SSA,Public,,Hospital - General,,22,9.82,0.99,HOSPITAL GENERAL DE CUERNAVACA DR. JOSE G. PARRES CUERNAVACA MORELOS MEXICO,"(18.9358982, -99.2335442)",18.9358982,-99.2335442,
644,15784,Mexico,MCSSA001636,HOSPITAL GENERAL JOSE VICENTE VILLADA,ALFONSO REYES  67 ESQUINA VENUSTIANO CARRANZA S/N,SANTA MARIA,CUAUTITLAN,ESTADO DE MEXICO,54800,55,{58723919},"{21375,21303}",ENFHCUAUTITLAN12@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,22,8.55,0.88,HOSPITAL GENERAL JOSE VICENTE VILLADA CUAUTITLAN ESTADO DE MEXICO MEXICO,"(19.6644447, -99.17856739999999)",19.6644447,-99.1785674,
645,12882,Mexico,SRSME000011,CENTRO MEDICO DOCTOR IGNACIO CHAVEZ,AGUASCALIENTES Y JUAREZ S/N,CENTRO,HERMOSILLO,SONORA,83190,662,{1093800},,CMICHDEI@GMAIL.COM,Gobierno Estatal,Public,,,3 - Specialized Hospital,22,7.64,0.96,CENTRO MEDICO DOCTOR IGNACIO CHAVEZ  HERMOSILLO SONORA MEXICO,"(29.0935688, -110.9769756)",29.0935688,-110.9769756,
646,14232,Mexico,GTSSA001652,HOSPITAL GENERAL IRAPUATO,REVERTE MEXICANO ESQUINA AVENIDA GUERRERO NES,NES,IRAPUATO,GUANAJUATO,36510,462,{6358900},,,SSA,Public,,Hospital - General,3 - Specialized Hospital,22,6.41,0.88,HOSPITAL GENERAL IRAPUATO IRAPUATO GUANAJUATO MEXICO,"(20.6863236, -101.3577201)",20.6863236,-101.3577201,
647,15098,Mexico,YNIMS000083,HOSPITAL GENERAL REGIONAL 1 IGNACIO GARCIA TELLEZ,41 X 34  EX TERRENOS EL FENIX 439,INDUSTRIAL,MERIDA,YUCATAN,97150,999,{9225606},,,IMSS,Public,,Hospital - General,,21,15.43,1.05,HOSPITAL GENERAL REGIONAL 1 IGNACIO GARCIA TELLEZ MERIDA YUCATAN MEXICO,"(20.9790686, -89.6026327)",20.9790686,-89.6026327,
648,15556,Mexico,MCIMS000326,HOSPITAL GENERAL DE ZONA 194 EL MOLINITO,AVENIDA DOCTOR GUSTAVO BAZ SUR 28,SAN BARTOLO,NAUCALPAN DE JUAREZ,CDMX,53000,55,{55767102},,MARIA.ESTRADA@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,21,10.1,0.94,HOSPITAL GENERAL DE ZONA 194 EL MOLINITO NAUCALPAN DE JUAREZ CDMX MEXICO,"(19.4702108, -99.2341955)",19.4702108,-99.2341955,
649,13073,Mexico,SRIST000133,HOSPITAL GENERAL ISSSTE C DR. FERNANDO OCARANZA,BOULEVARD MORELOS S/N,LOMA LINDA,HERMOSILLO,SONORA,83150,662,{2104340},,SEOLVERA@ISSSTE.GOB.MX,ISSSTE,Public,,Hospital - General,,21,6.95,0.92,HOSPITAL GENERAL ISSSTE C DR. FERNANDO OCARANZA HERMOSILLO SONORA MEXICO,"(29.1101881, -110.9507359)",29.1101881,-110.9507359,
650,14851,Mexico,TSSSA001031,HOSPITAL GENERAL DE MATAMOROS DOCTOR ALFREDO PUMAREJO,CANALES Y ROBERTO F. GARCIA 800,UNIDAD HOGAR,MATAMOROS,TAMAULIPAS,87360,868,{8136268},,DRJRMZLPEZKG@LIVE.COM.MX,SSA,Public,None,Hospital - General,2 - General Hospital,21,6.86,0.52,HOSPITAL GENERAL DE MATAMOROS DOCTOR ALFREDO PUMAREJO MATAMOROS TAMAULIPAS MEXICO,"(25.8695484, -97.4967047)",25.8695484,-97.4967047,
651,13397,Mexico,MNSSA001874,HOSPITAL INFANTIL DE MORELIA EVA SAMANO DE LOPEZ MATEOS,INTERIOR BOSQUE CUAUHTEMOC S/N,CENTRO,MORELIA,MICHOACAN DE OCAMPO,58000,443,"{3122520,7671049177}",{213},HOSPITALINFANTILMORELIA@YAHOO.COM.MX,SSA,Public,None,Hospital - General,2 - General Hospital,21,5.24,0.53,HOSPITAL INFANTIL DE MORELIA EVA SAMANO DE LOPEZ MATEOS MORELIA MICHOACAN DE OCAMPO MEXICO,"(19.6995023, -101.1810805)",19.6995023,-101.1810805,
652,15785,Mexico,MCIMS000080,HOSPITAL GENERAL DE ZONA 98 COACALCO,BOULEVARD COACALCO S/N,VILLA DE LAS FLORES,COACALCO DE BERRIOZABAL,ESTADO DE MEXICO,55700,55,{58743839},,,IMSS,Public,,Hospital - General,2 - General Hospital,20,10.7,0.93,HOSPITAL GENERAL DE ZONA 98 COACALCO COACALCO DE BERRIOZABAL ESTADO DE MEXICO MEXICO,"(19.6381148, -99.0989025)",19.6381148,-99.0989025,
653,14091,Mexico,BCSSA000440,HOSPITAL GENERAL DE MEXICALI,DEL HOSPITAL S/N,CENTRO CIVICO,MEXICALI,BAJA CALIFORNIA NORTE,21000,686,{5561123},,SOTO.ALVARO@UABC.EDU.MX,SSA,Public,None,Hospital - Specialized,3 - Specialized Hospital,20,10.5,0.76,HOSPITAL GENERAL DE MEXICALI MEXICALI BAJA CALIFORNIA NORTE MEXICO,"(32.644622, -115.475683)",32.644622,-115.475683,
654,15280,Mexico,ZSSSA000152,HOSPITAL GENERAL FRESNILLO DOCTOR JOSE HARO AVILA,CARRETERA FRESNILLO A VALPARAISO KM. 4  S/N,None,FRESNILLO,ZACATECAS,99085,493,{9839200},,CAROVALE_1710@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,20,9.15,1.34,HOSPITAL GENERAL FRESNILLO DOCTOR JOSE HARO AVILA FRESNILLO ZACATECAS MEXICO,"(23.1720881, -102.9127657)",23.1720881,-102.9127657,
655,15617,Mexico,DFIMS000324,HOSPITAL GENERAL DE ZONA 30 IZTACALCO,PLUTARCO ELIAS CALLES EMILIO CARRANZA 473,SANTA ANITA,IZTACALCO,CDMX,8300,55,"{56502055,56502298}",{23015},EDGAR.ROJASS@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,20,8.95,0.81,HOSPITAL GENERAL DE ZONA 30 IZTACALCO IZTACALCO CDMX MEXICO,"(19.3986738, -99.1174278)",19.3986738,-99.1174278,
656,15835,Mexico,NLIMS000356,HOSPITAL GENERAL DE ZONA 17 MONTERREY,FORTUNATO LOZANO 2627,BENITO JUAREZ,MONTERREY,NUEVO LEON,64420,81,"{83482325,83473400}",,TIMOTEO.COYOC@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,20,8.9,0.74,HOSPITAL GENERAL DE ZONA 17 MONTERREY MONTERREY NUEVO LEON MEXICO,"(25.7012608, -100.3366539)",25.7012608,-100.3366539,
657,26020,Mexico,DFSMP000056,HOSPITAL MEDICA SUR,PUENTE DE PIEDRA 150,TORIELLO GUERRA,TLALPAN,CDMX,14050,55,{54247265},,CCONTRERAS@MEDICASUR.ORG.MX,Private,Private,WWW.MEDICASUR.COM.MX,Hospital - General,4 - Specialized Hospital with Transplant,20,8.6,1.73,HOSPITAL MEDICA SUR TLALPAN CDMX MEXICO,"(19.2974842, -99.16161559999999)",19.2974842,-99.1616156,
658,14607,Mexico,VZSSA004860,HOSPITAL REGIONAL RIO BLANCO,ENTRONQUE AUTOPISTA ORIZABA-PUEBLA KM. 2 NO TIENE,CENTRO,RIO BLANCO,VERACRUZ,94735,272,{7252703},,HRRD_CERZOR_019@HOTMAIL.COM/ISSGABPRO@GMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,20,8.15,1.13,HOSPITAL REGIONAL RIO BLANCO RIO BLANCO VERACRUZ MEXICO,"(18.8395794, -97.116056)",18.8395794,-97.116056,
659,13352,Mexico,QTSSA012935,HOSPITAL GENERAL SAN JUAN DEL RIO,BOULEVARD LUIS DONALDO COLOSIO 422,SAGRADO CORAZON,SAN JUAN DEL RIO,QUERETARO,76804,427,{2682000},,HGSJR14@GMAIL.COM,SSA,Public,None,Hospital - Specialized,4 - Specialized Hospital with Transplant,20,7.25,0.84,HOSPITAL GENERAL SAN JUAN DEL RIO SAN JUAN DEL RIO QUERETARO MEXICO,"(20.3771873, -99.9541019)",20.3771873,-99.9541019,
660,14154,Mexico,CHSSA001796,HOSPITAL DE LA MUJER,AVENIDA PASEO TRIUNFO DE LA REPUBLICA 3530,ZONA PRONAR,JUAREZ,CHIHUAHUA,32330,656,{6116041},,LUISALONSO.GUZMAN@CHIHUAHUA.GOB.MX,SSA,Public,None,Hospital - General,2 - General Hospital,20,6.6,0.81,HOSPITAL DE LA MUJER JUAREZ CHIHUAHUA MEXICO,"(31.7368422, -106.4527362)",31.7368422,-106.4527362,
661,25966,Mexico,NLSMP000052,CHRISTUS MUGUERZA HOSPITAL  ALTA ESPECIALIDAD,CALLE MIGUEL 2525,OBISPADO,MONTERREY,NUEVO LEON,64060,81,"{83993400,3993420}",,HGGHIO@CHRISTUSMUGUERZA.COM.MX,Private,Private,HTTPS://WWW.CHRISTUSMUGUERZA.COM.MX/HOSPITAL-ALTA-ESPECIALIDAD/CONTACTO/?UTM_SOURCE=GOOGLE_MY_BUSINESS&UTM_MEDIUM=BOTON,Hospital - General,3 - Specialized Hospital,20,6.3,0.54,CHRISTUS MUGUERZA HOSPITAL  ALTA ESPECIALIDAD  MONTERREY NUEVO LEON MEXICO,"(25.6733274, -100.348336)",25.6733274,-100.348336,
662,13696,Mexico,PLSSA005710,HOSPITAL DE LA MUJER PUEBLA,ANTIGUO CAMINO A GUADALUPE HIDALGO 11350,AGUA SANTA,PUEBLA,PUEBLA,72490,222,{3950924},,HOSPI.MUJER@PUEBLA.GOB.MX,SSA,Public,,Hospital - General,,20,4.75,0.83,HOSPITAL DE LA MUJER PUEBLA PUEBLA PUEBLA MEXICO,"(18.9860111, -98.24075619999999)",18.9860111,-98.2407562,
663,15570,Mexico,DFSSA003372,HOSPITAL PEDIATRICO PERALVILLO,TOLNAHUAC 14,SAN SIMON,CUAUHTEMOC,CDMX,6920,55,"{55834180,55833948}",,PERALVILLOJUDMEDICA@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,20,4,0.67,HOSPITAL PEDIATRICO PERALVILLO CUAUHTEMOC CDMX MEXICO,"(19.4596689, -99.1413346)",19.4596689,-99.1413346,
664,13824,Mexico,GTSSA004650,HOSPITAL GENERAL URIANGATO,BOULEVARD LEOVINO ZAVALA 72,INDEPENDENCIA,URIANGATO,GUANAJUATO,38980,445,{4575456},,HG_URIANGATO@GUANAJUATO.GOB.MX,SSA,Public,None,Hospital - General,2 - General Hospital,20,3.75,0.55,HOSPITAL GENERAL URIANGATO URIANGATO GUANAJUATO MEXICO,"(20.1515394, -101.1709798)",20.1515394,-101.1709798,
665,15793,Mexico,MCSSA001682,HOSPITAL GENERAL DE CHALCO,BOULEVARD CUAUHTEMOC PONIENTE ENTRE PEDRO INFANTE Y CANAL S/N,LA BOMBA,CHALCO DE DIAZ,CDMX,56604,55,{59734020},,HOSPITAL.CHALCO@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,20,3.4,0.45,HOSPITAL GENERAL DE CHALCO CHALCO DE DIAZ CDMX MEXICO,"(19.2681533, -98.8939975)",19.2681533,-98.8939975,
666,14995,Mexico,QRSSA018001,HOSPITAL GENERAL DE PLAYA DEL CARMEN,AVENIDA 35 NORTE CONSTITUYENTES S/N,EJIDO,PLAYA DEL CARMEN,QUINTANA ROO,77710,984,{2061690},,RICSESA@OUTLOOK.COM,SSA,Public,,Hospital - General,3 - Specialized Hospital,20,3.35,0.63,HOSPITAL GENERAL DE PLAYA DEL CARMEN PLAYA DEL CARMEN QUINTANA ROO MEXICO,"(20.6445382, -87.0953548)",20.6445382,-87.0953548,
667,13733,Mexico,CLSSA001136,HOSPITAL DEL NIÑO DR. FEDERICO GOMEZ SANTOS,BLVRD. NAZARIO ORTIZ GARZA S/N,HOSPITAL DEL NIÑO DR. FEDERICO GOMEZ SANTOS DE SALTILLO,SALTILLO,COAHUILA DE ZARAGOZA,25280,844,{4156150},,HOSPITALDELNINO@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,20,3,0.38,HOSPITAL DEL NIÑO DR. FEDERICO GOMEZ SANTOS SALTILLO COAHUILA DE ZARAGOZA MEXICO,"(25.4609669, -100.9793482)",25.4609669,-100.9793482,
